id_vendedor;nome_vendedor;categorias_atendidas;qtde_distinta_produtos;media_preco;qtde_disponivel_estoque;total_valor_estoque_usd;reputacao;status_vendedor;total_transacoes;vendas_estimativa
30247509;CASALYL;4;8;27,36;654;10872,960000000001;5_green;platinum;58993;1614048,48
30347176;WALRUS-FERRETERIAONLINE;1;1;13,25;100;1324,8;5_green;platinum;31085;411876,25
30662207;OPENMUSIC2010;2;4;14,235;4;56,94;5_green;platinum;10611;151047,585
30733296;VERZELLA GODOY;1;1;11,16;150;1673,82;5_green;platinum;4243;47351,88
30862494;DFG_2020;2;2;58,85;51;4821,5199999999995;5_green;platinum;9492;558604,2000000001
31078989;SONIDOARGENTINA;1;1;21,1;50;1055,21;5_green;gold;2136;45069,600000000006
31142852;AMIR_AGU;1;1;0,0;1;0,0;;;0;0,0
31187828;NITROBIKES SRL;1;1;12,29;500;6144,0;5_green;platinum;35384;434869,36
31328495;ALF_BENITEZ2011;1;3;288,0;3;864,0;;;0;0,0
31506919;LIBROSYCURIOSIDADES1;1;32;58,335625;32;1866,74;5_green;platinum;2750;160422,96875
31534887;OESTECOMICMORON;1;1;24,0;50;1200,0;5_green;;226;5424,0
31568718;MULTICANNING;9;16;25,826249999999998;5802;133315,1;5_green;platinum;158612;4096353,1649999996
31577092;FRANCISCO_STABILE;1;4;28,92;2000;57837,600000000006;5_green;platinum;26772;774246,24
31650490;POOLES_JORGE;1;2;0,0;2;0,0;5_green;;11;0,0
31866558;NICENZOELECTROYHOGAR;1;1;718,36;1;718,36;5_green;silver;315;226283,4
31875925;ESPACIO ELECTRONICA;1;4;627,6775;701;517808,16;5_green;platinum;100118;62841815,945
32181120;NEL_DAVILA2010;1;1;180,0;1;180,0;;;0;0,0
32212593;MUNDORIGIDO;1;1;3,54;50;177,0;5_green;platinum;23120;81844,8
32501564;GFERREYRA2011;1;1;0,0;1;0,0;;;0;0,0
32502654;POLGRAF2010;1;5;6,314;1400;8267,51;5_green;platinum;65732;415031,848
32677448;MEGA-ENVASES S.A.;1;14;32,419285714285714;14;453,87;5_green;platinum;1026;33262,18714285714
32819489;SOLDADORAS ELECTRONIC;1;2;0,3;2;0,6;5_green;;42;12,6
32841102;INOROESTE;1;1;124,59;150;18688,86;5_green;gold;2079;259022,61000000002
32852511;ABRAFER;1;1;11,94;150;1791,0;5_green;platinum;21640;258381,59999999998
32902800;.TIENDADEJUEGOS.;1;1;35,76;1;35,76;5_green;platinum;3876;138605,75999999998
33072495;JULIANEMA73;1;1;23,75;1;23,75;5_green;gold;618;14677,5
33126607;ARISONIDO;1;2;342,0;2;684,0;5_green;;79;27018,0
33344820;BULONERAGUEMES;4;15;94,868;412;28770,269999999997;5_green;platinum;56049;5317256,532
33462299;NAPO140374;1;1;90,0;1;90,0;;;3;270,0
33521865;KESEFCAL;1;9;0,09666666666666666;9;0,87;5_green;;38;3,6733333333333333
33703923;NAIARA2222;1;1;264,0;1;264,0;;;0;0,0
33715546;VICMONTESDEOCA2011;1;1;216,0;1;216,0;;;0;0,0
33789096;MI MELOCOTON;1;2;11,465;2;22,93;5_green;silver;2304;26415,36
33953861;OXI-MERCEDES;1;1;98,42;1;98,42;5_green;platinum;16619;1635641,98
33968060;VERSENA EVENTOS;1;1;0,0;1;0,0;;;2;0,0
34243095;CAKOUOR;1;1;90,0;1;90,0;;;0;0,0
34270430;ADÁNBUENOSAIRES;1;1;24,0;1;24,0;5_green;;22;528,0
34561228;GADOL VENTAS;1;1;36,0;50;1800,0;5_green;platinum;58526;2106936,0
34608640;MCVENTA;1;1;21,6;1;21,6;;;6;129,60000000000002
34619512;FERA PROPIEDADES;1;3;184,0;3;552,0;;;0;0,0
34801784;GLOBALELETRONICSARG;2;4;65,05;201;13628,62;5_green;platinum;77587;5047034,35
34959458;LAJUNIOR S.R.L.;1;1;100,41;1;100,41;5_green;platinum;46872;4706417,52
35046670;AUTOMOTORES CARCITY;1;1;26400,0;1;26400,0;;;0;0,0
35100628;PINTURERIAS FEDERAL;1;1;23,34;50;1166,9;5_green;platinum;11956;279053,04
35121359;NOSALEZ;1;1;0,0;1;0,0;;;0;0,0
35306806;MANTIS CRISTALESYSEMILLAS;1;1;11,64;1;11,64;5_green;platinum;1124;13083,36
35498972;LEONARDO BANFI;1;1;13,2;1;13,2;;;0;0,0
35541282;JUEGOSPINBALL;1;1;0,0;1;0,0;;;1;0,0
35579443;SEBA22_MDQ;1;1;78,0;1;78,0;;;0;0,0
35620900;BOLLUK.;1;2;44,254999999999995;2;88,50999999999999;5_green;platinum;18134;802520,1699999999
35659908;MELANGE2008;1;1;90,0;1;90,0;;;1;90,0
35674436;ED512008;1;1;36,0;1;36,0;4_light_green;;23;828,0
35817042;ALAURALVAREZ;1;1;78,0;1;78,0;;;1;78,0
35884855;BOXER KING;1;2;42,18;1000;42180,0;5_green;platinum;15949;672728,82
36161459;GRINGA53;1;1;57,6;1;57,6;5_green;;20;1152,0
36201272;GADE ELECTRICIDAD;1;1;47,51;500;23756,04;5_green;platinum;13033;619197,83
36265801;RJAKU;1;1;2,4;1;2,4;5_green;;31;74,39999999999999
36329637;SU782013;1;1;15,0;1;15,0;;;0;0,0
36448833;JOAQUINECORONEL;1;1;0,0;1;0,0;;;2;0,0
36571030;DAISYPOP;1;1;102,0;1;102,0;;;0;0,0
36985583;365 CINE;1;4;139,5;4;558,0;5_green;platinum;8725;1217137,5
37133205;BIDCOM STORES;14;57;53,47771929824562;15264;732739,88;5_green;platinum;1089283;58252370,51035088
37155822;CARTE INM;1;1;82,2;1;82,2;;;0;0,0
37192715;CECILIA ARENA;1;1;0,0;1;0,0;;;0;0,0
37258505;ESTEBANPUIGJANE;1;1;25,2;50;1259,94;5_green;platinum;3957;99716,4
37452650;LLAMADORINALAMBRICO;1;1;63,31;500;31655,4;5_green;platinum;11382;720594,42
37513001;EMPISEG;1;1;91,97;100;9196,8;5_green;platinum;11200;1030064,0
37639234;CALIFORNIA CARS;1;2;21,48;2;42,96;;;0;0,0
37879540;JAVU05;1;1;0,0;1;0,0;;;0;0,0
38114158;OX ARTISTICA;1;1;37,8;5000;189000,0;5_green;platinum;30027;1135020,5999999999
38230785;MIXNUTRITION;2;1;48,38;100;4838,3;5_green;platinum;9066;438613,08
38248816;HOGARDECOONLINE;4;5;6,14;751;4226,99;5_green;platinum;77227;474173,77999999997
38311928;JUGUETERIA CANALEJAS;2;4;47,535;503;14560,74;5_green;platinum;32757;1557103,9949999999
38410131;ELISABETH.YCO;2;2;34,255;151;1408,17;5_green;platinum;26750;916321,2500000001
38490591;MIAMISTORE-17;1;1;9,6;150;1439,82;5_green;platinum;15583;149596,8
38541989;JUGUETERIA CHIQUIPLANET;1;1;35,98;1;35,98;5_green;platinum;15046;541355,08
38548351;ALKELE;1;1;13,19;200;2637,6;5_green;platinum;13763;181533,97
39070355;ALQHANNA;1;1;0,0;1;0,0;4_light_green;;4;0,0
39144101;BIDCOM;10;43;104,06116279069768;5760;402092,75;5_green;platinum;745393;77566462,31604652
39238594;CLOCK_TIME;1;7;64,95857142857143;7;454,71;5_green;platinum;5421;352140,41571428574
39282874;MARTIN_MALVINERO;1;2;4,140000000000001;2;8,280000000000001;5_green;;157;649,9800000000001
39384567;TODOMICRO;1;1;56,88;1;56,88;5_green;platinum;105726;6013694,88
39421167;LAPOCHITA DISTRIBUIDORA;2;1;26,81;100;2680,8;5_green;platinum;6373;170860,13
39477739;SILVIATASIOUNIS;1;1;18,0;1;18,0;;;1;18,0
39524385;JULIPUE;1;1;420,0;1;420,0;;;0;0,0
39542483;DRACU-STORE;1;1;31,75;1;31,75;5_green;platinum;13484;428117,0
39619635;XP MOTOREPUESTOS;1;1;4,85;250;1212,32;5_green;platinum;21563;104580,54999999999
39633741;ALARGUESREFORZADOS;1;1;0,0;1;0,0;5_green;gold;1126;0,0
39646682;FLAVIO_MODA;1;1;0,0;1;0,0;;;0;0,0
39650234;TIENDALUMINIS;1;1;14,28;150;2142,0;5_green;silver;148;2113,44
39660544;TIENDARUNNER_AR;2;1;16,44;2;32,88;5_green;platinum;1634;26862,960000000003
39690218;BAXIC;1;1;29,88;50;1494,0;5_green;platinum;3568;106611,84
39697756;TIENDAELGLOBO;1;2;7,960000000000001;251;2166,98;5_green;platinum;19867;158141,32
39809843;BRAIAN S;1;1;0,0;1;0,0;;;0;0,0
39845394;SUDAKATATTOO INSUMOS;1;1;6,0;1;6,0;5_green;platinum;5979;35874,0
39855351;CORDONAT TECHNOLOGY;1;1;82,59;1;82,59;5_green;platinum;25861;2135859,99
40098146;CM AMOBLAMIENTOS;1;1;115,2;1;115,2;5_green;silver;232;26726,4
40157370;COTIFLOR COTILLÓN;1;1;36,0;1;36,0;5_green;silver;692;24912,0
40215869;E-SOTANO;2;4;50,4925;4;201,97;5_green;platinum;25383;1281651,1275
40262083;CESAROJEDA2007;1;1;0,0;1;0,0;;;0;0,0
40289144;SYSCOMTEL;1;4;0,0;4;0,0;5_green;;23;0,0
40327135;LEVELONE ASCENSORES;1;1;22680,0;1;22680,0;;;0;0,0
40727839;DINAMIC STORE;3;5;52,842;1101;54989,5;5_green;platinum;105910;5596496,22
40932775;SOPORTES TAY;1;1;0,0;1;0,0;5_green;silver;507;0,0
41030650;CLICKALLSOLUTIONS;1;2;0,0;2;0,0;5_green;;10;0,0
41103535;ZENITRAMDE;1;1;0,1;1;0,1;;;0;0,0
41176179;TUCASA SINPROBLEMAS;1;1;0,0;1;0,0;5_green;;21;0,0
41378794;ENTRE-JOYAS;1;2;45,66;650;25252,2;5_green;platinum;4649;212273,34
41423135;LABERINTICA;1;1;8,4;500;4200,0;5_green;silver;469;3939,6000000000004
41469950;JR JOYAS;1;7;195,50428571428571;7;1368,53;5_green;platinum;8261;1615060,9042857143
41477230;PAOLA20112;1;1;24,0;1;24,0;;;0;0,0
41518246;CLAUDIO162;1;1;46,8;1;46,8;;;0;0,0
41617028;ELECTRO-OUTLET;1;1;115,2;1;115,2;5_green;platinum;19103;2200665,6
41672071;BRACOTEX;1;1;14,16;500;7080,0;5_green;platinum;24602;348364,32
41798665;INSTALBA;1;1;18,0;1;18,0;;;0;0,0
41802502;REPUESTOS_DEVOTO;1;1;3,36;1;3,36;5_green;platinum;14618;49116,479999999996
41969164;SARDIEGO;1;1;36,0;1;36,0;5_green;gold;705;25380,0
42183965;LEDS AR;1;1;100,92;1;100,92;5_green;platinum;4168;420634,56
42194379;CALL118;1;1;0,0;1;0,0;5_green;gold;1265;0,0
42233972;ALMAYVIDA2008;1;1;23,52;5000;117612,0;5_green;platinum;3840;90316,8
42335066;WESTUNNING;1;1;6,89;1;6,89;5_green;platinum;16402;113009,78
42413655;MARCAR_46;1;1;0,0;1;0,0;;;0;0,0
42415345;GONA20072008;1;1;13,33;1;13,33;;;0;0,0
42490187;GARUFA2006;1;6;21,973333333333333;6;131,84;5_green;silver;838;18413,653333333332
42569165;ALQUILERESREY;1;1;78,0;1;78,0;;;0;0,0
42775558;VERONICA PICONE;1;2;27,235;10000;272328,0;5_green;platinum;4622;125880,17
42932597;MACCESORIOS.COM.AR;2;4;37,788333333333334;901;18032,329999999998;5_green;platinum;45627;1724168,285
42940760;ALONSOFRA2012;1;1;12,0;1;12,0;;;0;0,0
42960381;HEALTHCABIN3;2;1;52,32;2;104,64;5_green;platinum;845;44210,4
42992865;PERCAPITASOLUCIONES;1;2;204,0;2;408,0;5_green;platinum;2124;433296,0
43042641;SOMOSLIESA;1;1;88,46;1;88,46;5_green;platinum;34863;3083980,98
43574766;BARRILETEDECOLORES;1;2;0,0;2;0,0;5_green;;30;0,0
43636186;SUMMARITUAL1;1;2;0,0;2;0,0;5_green;;138;0,0
43652908;AGUS_DELA;1;1;0,0;1;0,0;;;0;0,0
43686914;DJI.STORE;1;1;57,94;1;57,94;5_green;platinum;6415;371685,1
43753168;DARIOHARD;1;1;0,0;1;0,0;;;3;0,0
43906231;TIJUANA CORREAS;1;2;33,69;2;67,38;5_green;gold;1652;55655,88
43974904;ELEVACIONES EIFFEL;1;1;0,0;1;0,0;;;0;0,0
44016936;LILIAN 2022;1;2;122,88;51;10823,88;5_green;platinum;5997;736911,36
44034149;DWEINSTOCK;1;13;22,145384615384614;22601;567177,95;5_green;platinum;52317;1158580,0869230768
44197549;MBS_MIC;1;1;23,04;500;11520,0;5_green;silver;837;19284,48
44288921;CARYNA2008;1;1;31,2;1;31,2;5_green;silver;465;14508,0
44378685;TEES FACTORY;1;1;14,99;500;7494,0;5_green;platinum;43449;651300,51
44436320;JOSEAUGUSTOZ2008;1;1;0,0;1;0,0;;;0;0,0
44522005;GRUPO BACSAS;1;2;0,0;2;0,0;5_green;;10;0,0
44620438;AQUA_LIVE;1;1;2,5;1;2,5;5_green;platinum;32367;80917,5
44708438;JUGUETERIA MAGIC;1;1;21,6;1;21,6;5_green;platinum;13665;295164,0
44718948;NATALIAMOYA1984;1;1;9,6;1;9,6;4_light_green;;40;384,0
44739616;LEFCASADEMUSICA;2;40;302,51550000000003;2426;210895,04;5_green;platinum;56190;16998345,945
44777951;RUBENJUVE;3;5;58,79600000000001;10900;891423,39;5_green;platinum;142829;8397773,884000001
44788090;MMVACCARO;1;1;16,79;100;1679,4;5_green;platinum;2904;48758,159999999996
44808042;BOXIS-ARG;1;2;44,7;101;6266,88;5_green;platinum;12563;561566,1000000001
44938079;RDALL_STORE;1;4;27,1625;552;7256,48;5_green;platinum;23717;644213,0125000001
44944667;SAG-COMPANY;1;7;17,405714285714286;60602;469061,55;5_green;platinum;70701;1230601,4057142858
44994779;POSVENT;1;1;317,03;1;317,03;5_green;platinum;25830;8188884,899999999
45059170;EC-ELECTRONICA;1;1;210,0;1;210,0;5_green;gold;2709;568890,0
45074363;TIENDA 24X7;1;1;2,38;1;2,38;5_green;platinum;4230;10067,4
45197918;SCUNI;1;1;108,0;1;108,0;;;1;108,0
45364398;GUSTAVOJOSECENTURION;1;1;0,0;1;0,0;;;5;0,0
45547541;CASASUEDY;1;1;69,6;500;34800,0;5_green;platinum;4433;308536,8
45590319;MARIANO LORIDO;1;2;7,225;5200;34238,44;5_green;platinum;22372;161637,69999999998
45691061;STORELELABSKYLIGHT;1;5;17,274;254;4568,37;5_green;platinum;53437;923070,738
45691181;FAMITAX;1;1;0,0;1;0,0;;;0;0,0
45758831;GRUPO PERFORAR;1;1;0,0;1;0,0;;;0;0,0
45765214;ALEREZA2011;1;2;37,045;2;74,09;5_green;silver;1255;46491,475
45810060;ABASTOSHOP ONLINE;1;1;7,2;5000;35994,0;5_green;platinum;66009;475264,8
46630903;SALTOALTOJUEGOS;1;1;0,0;1;0,0;;;0;0,0
46666850;EPICQUEST;1;1;10,26;50;512,94;5_green;gold;1575;16159,5
46775440;LAURAKOMBIS;1;1;60,0;1;60,0;;;0;0,0
46794963;SUS_BRESCIA;1;1;23,4;1;23,4;;;0;0,0
46835965;RAL.KAR;1;1;163,68;1;163,68;5_green;gold;2128;348311,04000000004
46845970;DL-DESIGN;2;3;10,906666666666666;3;32,72;5_green;platinum;6696;73031,04
46860359;NAMECO QUIMICA;1;2;19,68;2;39,36;5_green;platinum;31915;628087,2
47005984;GABYCUEROS;1;1;0,0;1;0,0;5_green;;54;0,0
47017162;ZABAVU INFLABLES;1;1;0,0;1;0,0;;;0;0,0
47125527;CAMICOT;1;1;31,68;1;31,68;5_green;platinum;6609;209373,12
47156637;ALITRADE.COM.AR;4;4;23,78;252;4115,860000000001;5_green;platinum;133715;3179742,7
47224069;REEPLAYSTORE;1;1;47,9;50;2395,2;5_green;platinum;8539;409018,1
47226772;GARBOTEC;1;1;0,0;1;0,0;5_green;silver;493;0,0
47265602;FERNANDODJT;1;1;19,43;1;19,43;5_green;platinum;17720;344299,6
47277478;TRES MARES;2;2;90,17500000000001;2;180,35000000000002;5_green;platinum;17088;1540910,4000000001
47304418;ARGONAUTABLU;1;1;6,0;1;6,0;;;0;0,0
47316577;PLANETAZENOK;3;41;78,5129268292683;1031;71479,56;5_green;platinum;80711;6336856,837317074
47377041;CRI§TIÄN;1;1;0,0;1;0,0;5_green;;18;0,0
47400443;FABRICA LAMPARAS;1;1;0,0;1;0,0;5_green;silver;772;0,0
47494636;FEDEXHOMEIMPORTACIONES;1;1;20,45;50;1022,4;5_green;;14159;289551,55
47953541;ESTRELLA AROMATIZACION;1;2;20,765;5500;147904,2;5_green;platinum;15795;327983,175
47992273;POP CHIVILCOY;1;1;33,66;1;33,66;5_green;platinum;4636;156047,75999999998
48086269;ROCKYMONKEY;1;1;42,18;1;42,18;5_green;;27;1138,86
48165226;UNA BSAS;1;1;17,01;50;850,5;5_green;platinum;3015;51285,15
48170714;GABRIELFAVALE-;1;8;48,9;8;391,2;5_green;platinum;7508;367141,2
48228356;EMILIANOEEEE;1;1;66,0;1;66,0;;;0;0,0
48350165;INSUMOS.DESCARTABLES;1;1;81,84;1;81,84;5_green;silver;687;56224,08
48389692;CALZADOSBERLIN;1;1;44,15;150;6622,2;5_green;platinum;2017;89050,55
48509699;MARINADIAZRAMOS;1;1;0,0;1;0,0;;;2;0,0
48512544;RD ARGENTINA;2;2;16,68;2;33,36;5_green;platinum;35997;600429,96
48755449;MAURIYFABRI;2;2;15,035;501;5364,89;5_green;platinum;17595;264540,825
48952342;GRAFICALIMITE;2;2;6,576666666666667;3;19,73;5_green;platinum;65549;431093,92333333334
49011672;BIG BANG ROCK;1;1;4,79;1;4,79;5_green;silver;531;2543,4900000000002
49019251;TATA030;1;1;0,0;1;0,0;;;0;0,0
49117916;LIBRERIA KIRKER;2;5;43,932;5;219,66;5_green;platinum;75517;3317612,844
49131140;REPUESTOS RAM;1;3;22,98333333333333;3;68,94999999999999;5_green;platinum;3406;78281,23333333332
49181282;AUDIOFER VENTAS;1;2;0,0;2;0,0;5_green;;79;0,0
49236747;ELITEEVENTOS.COM.AR;1;5;0,0;5;0,0;5_green;;84;0,0
49272003;DFARINA2011;1;1;0,0;1;0,0;;;2;0,0
49389108;ATLAS DERUTAS;1;1;50,16;500;25080,0;5_green;platinum;3956;198432,96
49495973;BELU_ALT;1;1;48,0;1;48,0;;;0;0,0
49566863;AGUASDELOESTEPILETAS;1;1;1,2;1;1,2;;;0;0,0
49639052;G.FACU;1;1;7,8;150;1169,82;5_green;platinum;2563;19991,399999999998
49708716;OFISELLOS;1;2;27,689999999999998;1000;27689,760000000002;5_green;platinum;13462;372762,77999999997
49868174;SABRINA_TOZZELLI;1;1;216,0;1;216,0;;;4;864,0
50027971;ESPASA;1;12;58521,04416666667;12;702252,53;;;0;0,0
50045807;AUTOPARTES GF;1;1;68,4;1;68,4;5_green;platinum;4368;298771,2
50117583;FEVA07;1;1;0,0;1;0,0;;;0;0,0
50174552;VETEGARAY;1;2;76,92;2;153,84;5_green;platinum;52580;4044453,6
50179439;SHUBOX;1;2;55,26;2;110,52;5_green;platinum;49352;2727191,52
50448173;COCO1959;1;1;0,0;1;0,0;;;1;0,0
50520189;UPRINT SHOP;1;1;94,8;1;94,8;5_green;platinum;7980;756504,0
50558668;MANUELSONG90;1;1;31,32;200;6264,0;5_green;platinum;20691;648042,12
50708354;AMERICANCOMPUTERS94;1;3;36,07666666666666;52;2371,44;5_green;platinum;153295;5530372,616666666
50781751;CMSROSARIO;1;1;3,12;1;3,12;5_green;;169;527,28
50799614;TIENDAMIBEBE;1;3;89,62333333333333;3;268,87;5_green;platinum;58230;5218766,7
50888183;EVANYIX;1;5;15,6;54;489,6;5_green;gold;1746;27237,6
50908980;TECNO GYM;1;2;0,0;2;0,0;5_green;gold;1713;0,0
51010712;SAINI MUSIC;1;2;8,465;101;860,29;5_green;platinum;1460;12358,9
51059801;TUSANTEOJOSENLINEA;1;5;81,69;1002;77677,21;5_green;platinum;27248;2225889,12
51437472;ALECTRO.AR;1;1;48,36;1;48,36;5_green;platinum;2981;144161,16
51459599;OCEAN GADGETS;1;3;33,6;350;13679,58;5_green;platinum;20068;674284,8
51497602;TIENDA MARIANO;1;1;34,68;1;34,68;5_green;gold;691;23963,88
51692699;PLUGMUSICA;1;11;232,6827272727273;11;2559,51;5_green;platinum;24270;5647209,790909092
51743680;CHIPITITAS;1;1;0,0;1;0,0;5_green;gold;1169;0,0
51797499;ANA_BASI2008;1;1;78,0;1;78,0;;;0;0,0
52059130;LJDPRODUCCIONES;1;1;0,0;1;0,0;;;0;0,0
52065771;BELLABIJOUTERIE;1;2;12,6;51;672,0;5_green;platinum;7623;96049,8
52130335;PROAUDIO CENTER;1;5;600,746;5;3003,73;5_green;platinum;4044;2429416,824
52346208;MASOTERAPIABSAS;1;1;24,0;1;24,0;;;9;216,0
52509828;VXPLAY;1;1;261,81;1;261,81;5_green;platinum;27078;7089291,18
52557394;JASEVO_ME2008;1;1;85,8;1;85,8;5_green;gold;1264;108451,2
52597986;VENTA_GARAGE_BELGRANO;1;6;8,0;6;48,0;5_green;;137;1096,0
52610402;QUNUY;1;1;0,0;1;0,0;5_green;platinum;2671;0,0
52775232;CASAMARVILL;1;2;12,790000000000001;2;25,580000000000002;5_green;platinum;2157;27588,030000000002
52938487;CARLOSEDEPAOLI;1;1;0,0;1;0,0;;;0;0,0
53091679;BICICLETASRICHARD;1;2;18,205;2;36,41;5_green;platinum;8777;159785,28499999997
53292979;TOTORITA;1;3;10,496666666666668;500;4669,5;5_green;platinum;39358;413127,8066666667
53319057;ALWAYSLIBRE;1;1;29,33;1;29,33;5_green;;52;1525,1599999999999
53403109;TECHNO BAIRES;1;1;78,0;1;78,0;;;0;0,0
53439155;TASTYSTORE;1;1;374,49;1;374,49;5_green;platinum;5810;2175786,9
53498880;OROPLATINOREX;1;1;2,73;1;2,73;5_green;silver;536;1463,28
53521655;INSUMOSDATRI;2;9;39,24888888888889;256;3597,83;5_green;platinum;16754;657575,8844444446
53522571;CASARESL;1;1;0,0;1;0,0;;;0;0,0
53723562;SALTO DEPORTES;1;1;60,0;250;14999,7;5_green;platinum;3752;225120,0
53729536;SHOWMUSIC;1;14;873,4178571428572;14;12227,85;5_green;platinum;7203;6291228,825
53962909;AG-BROKERS;1;1;294,0;1;294,0;;;0;0,0
54039825;MARIAN_CERVECERO;1;1;14,4;1;14,4;4_light_green;;6;86,4
54053565;NONSE_NET;1;2;23,995;2;47,99;5_green;silver;656;15740,720000000001
54093534;TAPASDECLOACASS;1;1;0,0;1;0,0;4_light_green;;78;0,0
54152646;DIGITALSTOREWEB2011;3;5;72,962;1051;74047,89;5_green;platinum;38596;2816041,352
54459737;TOY PIOLA;2;5;86,372;5;431,86;5_green;platinum;25170;2173983,24
54526542;MARIALAURAMARTIN;1;1;47,12;250;11781,0;5_green;platinum;8140;383556,8
54663721;KRAKEN SUPPLIES;1;5;22,380000000000003;104;930,7;5_green;platinum;9808;219503,04000000004
54724159;CASPER2212;1;7;15,428571428571429;7;108,0;5_green;;17;262,2857142857143
54817566;RICARDOARMANI;1;1;0,0;1;0,0;;;0;0,0
54855434;LOPEZFORCINITI;1;2;93,0;2;186,0;5_green;;4482;416826,0
54907615;SGARQUITECTURA;1;2;0,0;2;0,0;5_green;;21;0,0
55260136;TECNO RAMER;1;1;105,6;100;10560,0;5_green;platinum;4433;468124,8
55351983;CLOPEZ9689;1;1;0,0;1;0,0;;;0;0,0
55602063;BAZAR GASTRONOMICO;1;2;574,2;2;1148,4;5_green;platinum;16838;9668379,600000001
55810604;VINYL ADDICTED;1;1;18,0;1;18,0;5_green;platinum;2456;44208,0
55813272;PINTURERIADONLUIS;1;2;82,14;2;164,28;5_green;platinum;21614;1775373,96
56028323;PAKA ONLINE;1;1;100,31;1;100,31;5_green;gold;1922;192795,82
56094628;ESTUDIOPUCKUS;1;1;12,6;1;12,6;;;0;0,0
56308506;ELECTROEL10;1;1;61,2;1;61,2;5_green;;234;14320,800000000001
56556469;ELECTROPLUS_37;1;2;10,79;51;579,59;5_green;platinum;7263;78367,76999999999
56569999;TEALQUILOELFREEZER;1;1;0,0;1;0,0;;;0;0,0
56633481;BAZOKA_SHOP;4;9;7,66;2302;12633,48;5_green;platinum;159222;1219640,52
56690935;ROL VAJILLAYEVENTOS;1;1;0,0;1;0,0;;;0;0,0
56691647;HOGARESMODERNOSBAZAR;1;1;5,93;100;593,4;5_green;platinum;53628;318014,04
56723033;CRANEBLUEMACHINE;1;1;0,0;1;0,0;;;0;0,0
56823568;GASTRO SHOP;1;1;332,18;1;332,18;5_green;platinum;5051;1677841,18
56837894;GOTOOLSMARKET;2;6;233,65;505;298915,68000000005;5_green;platinum;45705;10678973,25
56959202;TIFLASH;1;1;1,68;250;418,97;5_green;platinum;10777;18105,36
57003668;WIMRABIA;1;2;145,5;2;291,0;5_green;;20;2910,0
57133680;COELECTRON;1;1;39,34;1;39,34;5_green;silver;736;28954,24
57174016;TALO_=;1;2;0,0;2;0,0;5_green;;28;0,0
57363160;MIRAMAR.PLASTICOS-LAVALLE;1;1;4,6;200;919,2;5_green;platinum;13456;61897,6
57439812;MN SOLUCIONES;1;1;75,24;1;75,24;5_green;platinum;15427;1160727,48
57474628;FERVIMAXINSUMOS;1;1;16,8;150;2520,0;5_green;platinum;13160;221088,0
57517655;KETOVITALIFE;2;2;26,035;4;104,14;5_green;platinum;9663;251576,205
57629671;CODISUR.ARGENTINA;1;2;24,59;2;49,18;5_green;platinum;30755;756265,45
57648491;HIPICO49;1;1;0,0;1;0,0;;;1;0,0
57674468;DISCOSYLIBROSLAN;1;6;16,68;6;100,08;5_green;;297;4953,96
57679183;RNRLLRADIODISCOS;1;2;6,32;2;12,64;5_green;gold;1075;6794,0
57702020;SOYFOTOS;1;1;0,0;1;0,0;;;0;0,0
57713285;ELECTRO_GOLLER;4;8;25,61;654;15224,9;5_green;platinum;30086;770502,46
57730479;PASKALINASZONASUR;1;1;53,52;1;53,52;5_green;platinum;2469;132140,88
57739434;NPO.COM;1;2;1371,97;2;2743,94;5_green;platinum;7522;10319958,34
57753958;MYC JUGUETERIAS;3;3;31,423333333333336;3;94,27000000000001;5_green;platinum;12305;386664,1166666667
57784489;TECNO STORES;1;1;97,2;1;97,2;5_green;platinum;9835;955962,0
57907120;WEARECOMMUNITY;1;1;30,0;50;1500,0;5_green;gold;1803;54090,0
57937942;MQUATROVENTAS;1;2;0,0;2;0,0;5_green;;59;0,0
57958616;SD3D_STORE;1;1;22,8;50;1140,0;5_green;;267;6087,6
57983562;SOLEDAD83;1;1;10,8;1;10,8;5_green;platinum;33657;363495,60000000003
57995397;CAPSULANDIA;3;27;17,63;3807;25131,160000000003;5_green;platinum;506418;8928149,34
58004849;LACAPITALREPUESTOS;1;2;18,555;2;37,11;5_green;gold;2300;42676,5
58115717;MAIPU36;1;1;165,59;1;165,59;5_green;silver;577;95545,43000000001
58187925;MELISAL;1;1;19,2;1;19,2;5_green;;29;556,8
58308112;TEXDANI;1;4;10,1125;1750;16851,0;5_green;platinum;58133;587869,9625
58487912;PABLUKAS_DRA;2;4;13,5375;351;3146,66;5_green;platinum;58621;793581,7875
58492943;HOGAR TECH;1;2;35,1;2;70,2;5_green;platinum;5376;188697,6
58506279;ORIONOESTE;1;1;18,81;1;18,81;5_green;silver;333;6263,73
58682269;GET-BACK;1;5;431,992;5;2159,96;5_green;platinum;7398;3195876,816
